Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;IRRBB;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA (e);RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWAdrc (g6);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5) + (g6);;;;;;;;;;;;
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3065046;b3S;S4;1;I;2;SAO JOSE DO RIO PRETO;SP;12/2025;135.536;0;135.536;0;135.536;605.205;0;0;0;0;0;0;0;72.395;0;677.600;1.368.984;20,00%;20,00%;20,00%;16.940;6.497;9,90%;16,41%
TRADERS DTVM - PRUDENCIAL;1000083845;n2;S4;3;C;2;SAO PAULO;SP;12/2025;15.750;0;15.750;0;15.750;173.392;171.689;30.904;270.236;27.470;0;100;500.399;2.960;0;676.751;NA;2,33%;2,33%;2,33%;16.919;0;NA%;NA%
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE;25606237;b3S;S5;1;I;2;GOVERNADOR VALADARES;MG;12/2025;NA;NA;NA;NA;163.650;630.583;NA;NA;NA;NA;NA;NA;0;39.326;0;669.909;NA;NA%;NA%;24,43%;NA;NA;NA%;11,89%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE ARARAQUARA E REGIÃO - SICREDI MORADA DO SOL SP;73113243;b3S;S4;1;I;2;ARARAQUARA;SP;12/2025;115.565;0;115.565;10.261;125.826;613.045;0;0;0;0;0;0;0;49.696;0;662.741;1.281.674;17,44%;17,44%;18,99%;16.569;5.451;9,02%;14,37%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CONEXÃO - CRESOL CONEXÃO;11969853;b3S;S5;1;I;2;MEDIANEIRA;PR;12/2025;NA;NA;NA;NA;95.848;629.516;NA;NA;NA;NA;NA;NA;0;24.301;0;653.816;NA;NA%;NA%;14,66%;NA;NA;NA%;9,11%
BCO ARBI S.A. - PRUDENCIAL;1000081201;b1;S4;1;I;2;RIO DE JANEIRO;RJ;12/2025;76.419;0;76.419;0;76.419;587.882;0;0;0;879;0;0;879;64.628;0;653.389;1.868.163;11,70%;11,70%;11,70%;16.335;14.613;4,09%;16,68%
VIC DTVM S/A - PRUDENCIAL;1000084002;n2;S4;3;I;2;RIO DE JANEIRO;RJ;12/2025;196.535;0;196.535;0;196.535;10.436;0;0;0;582.446;0;0;582.446;57.299;0;650.181;NA;30,23%;30,23%;30,23%;32.509;0;NA%;NA%
COOPERATIVA DE CRÉDITO CENTRO LESTE NORTE MARANHENSE - SICOOB CENTROLESTE;9403026;b3S;S5;1;I;2;GRAJAU;MA;12/2025;NA;NA;NA;NA;148.838;615.075;NA;NA;NA;NA;NA;NA;0;34.465;0;649.541;NA;NA%;NA%;22,91%;NA;NA;NA%;9,45%
COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM;21670187;b3S;S5;1;I;2;BOM DESPACHO;MG;12/2025;NA;NA;NA;NA;166.976;605.480;NA;NA;NA;NA;NA;NA;0;37.112;0;642.592;NA;NA%;NA%;25,98%;NA;NA;NA%;7,97%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVOS CAMPOS - SICOOB NOVOS CAMPOS;78862083;b3S;S5;1;I;2;CAMPOS NOVOS;SC;12/2025;NA;NA;NA;NA;98.410;610.305;NA;NA;NA;NA;NA;NA;0;26.196;0;636.501;NA;NA%;NA%;15,46%;NA;NA;NA%;15,90%
ZEMA CFI - PRUDENCIAL;1000083584;n1;S4;1;C;2;ARAXA;MG;12/2025;162.475;0;162.475;0;162.475;402.022;0;0;0;0;0;0;0;227.787;280;630.089;NA;25,79%;25,79%;25,79%;15.752;2.456;NA%;0,18%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB NOSSACOOP;1760242;b3S;S5;1;I;2;BELO HORIZONTE;MG;12/2025;NA;NA;NA;NA;107.355;587.741;NA;NA;NA;NA;NA;NA;0;41.102;0;628.843;NA;NA%;NA%;17,07%;NA;NA;NA%;15,10%
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;b3S;S5;1;I;2;SETE LAGOAS;MG;12/2025;NA;NA;NA;NA;139.018;582.605;NA;NA;NA;NA;NA;NA;0;40.113;0;622.719;NA;NA%;NA%;22,32%;NA;NA;NA%;17,84%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS - SICOOB CREDCEG;7789195;b3S;S5;1;I;2;SAO BERNARDO DO CAMPO;SP;12/2025;NA;NA;NA;NA;154.639;592.906;NA;NA;NA;NA;NA;NA;0;25.691;0;618.597;NA;NA%;NA%;25,00%;NA;NA;NA%;3,66%
SWAP IP - PRUDENCIAL;1000086732;n4;NA;2;I;3;SAO PAULO;SP;12/2025;NA;NA;NA;NA;86.099;145.168;0;NA;NA;NA;NA;NA;0;0;466.951;612.119;NA;NA%;NA%;14,07%;NA;NA;NA%;NA%
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;b3S;S5;1;I;2;TOLEDO;PR;12/2025;NA;NA;NA;NA;88.020;578.794;NA;NA;NA;NA;NA;NA;0;28.154;0;606.948;NA;NA%;NA%;14,50%;NA;NA;NA%;22,02%
CALCARD IP - PRUDENCIAL;1000088170;n1;S4;3;C;2;PALHOCA;SC;12/2025;112.835;0;112.835;0;112.835;428.634;0;0;0;0;0;0;0;174.381;0;603.015;NA;18,71%;18,71%;18,71%;15.075;20.217;NA%;NA%
BBVA BRASIL BI S.A. - PRUDENCIAL;1000081366;b2;S4;1;I;3;SAO PAULO;SP;12/2025;1.062.915;0;1.062.915;0;1.062.915;478.095;52.781;0;617;0;23.395;0;76.793;45.631;0;600.520;1.752.335;177,00%;177,00%;177,00%;15.013;43.826;60,66%;1,44%
C&A PAY SCD - PRUDENCIAL;1000086787;n1;S5;1;I;3;BARUERI;SP;12/2025;NA;NA;NA;NA;148.284;557.441;NA;NA;NA;NA;NA;NA;0;39.652;0;597.094;NA;NA%;NA%;24,83%;NA;NA;NA%;0,00%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA ATIVA - CRESOL ATIVA;7946451;b3S;S5;1;I;2;TANGARA;SC;12/2025;NA;NA;NA;NA;92.060;572.905;NA;NA;NA;NA;NA;NA;0;19.486;0;592.391;NA;NA%;NA%;15,54%;NA;NA;NA%;20,76%
BCO CARGILL S.A. - PRUDENCIAL;1000081414;b1;S4;1;I;3;SAO PAULO;SP;12/2025;937.528;0;937.528;0;937.528;344.667;52.126;0;339;0;100;0;52.565;193.991;0;591.223;1.307.330;158,57%;158,57%;158,57%;14.781;32.351;71,71%;0,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;1;I;2;RIO CLARO;SP;12/2025;NA;NA;NA;NA;121.756;557.157;NA;NA;NA;NA;NA;NA;0;31.690;0;588.846;NA;NA%;NA%;20,68%;NA;NA;NA%;9,38%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5158093;b3S;S5;1;I;2;CARATINGA;MG;12/2025;NA;NA;NA;NA;128.416;562.755;NA;NA;NA;NA;NA;NA;0;23.105;0;585.860;NA;NA%;NA%;21,92%;NA;NA;NA%;17,51%
COOPERATIVA DE CRÉDITO  DE FRONTEIRAS  LTDA. - SICOOB FRONTEIRAS;3612764;b3S;S5;1;I;2;CACOAL;RO;12/2025;NA;NA;NA;NA;82.714;536.520;NA;NA;NA;NA;NA;NA;0;39.580;0;576.100;NA;NA%;NA%;14,36%;NA;NA;NA%;15,37%
LEBES FINANCEIRA SCFI - PRUDENCIAL;1000083656;n1;S5;1;I;2;ELDORADO;RS;12/2025;NA;NA;NA;NA;116.730;532.027;NA;NA;NA;NA;NA;NA;0;43.667;0;575.695;NA;NA%;NA%;20,28%;NA;NA;NA%;0,32%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;1;I;2;LAGOA DA PRATA;MG;12/2025;NA;NA;NA;NA;174.091;536.344;NA;NA;NA;NA;NA;NA;0;39.098;0;575.441;NA;NA%;NA%;30,25%;NA;NA;NA%;4,82%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA COOPERAR - CRESOL COOPERAR;5983995;b3S;S5;1;I;2;HUMAITA;RS;12/2025;NA;NA;NA;NA;81.240;551.233;NA;NA;NA;NA;NA;NA;0;19.519;0;570.751;NA;NA%;NA%;14,23%;NA;NA;NA%;12,09%
COOPERATIVA DE CRÉDITO CREDIPEU LTDA.  - SICOOB CREDIPEU;66262643;b3S;S5;1;I;2;POMPEU;MG;12/2025;NA;NA;NA;NA;113.503;547.834;NA;NA;NA;NA;NA;NA;0;19.023;0;566.857;NA;NA%;NA%;20,02%;NA;NA;NA%;4,76%
ASAAS GESTAO FINANCEIRA IP - PRUDENCIAL;1000085771;n1;S4;3;C;2;JOINVILLE;SC;12/2025;373.352;0;373.352;0;373.352;140.173;1.980;0;0;0;0;0;1.980;66.113;351.455;559.721;NA;66,70%;66,70%;66,70%;13.993;46.843;NA%;NA%
COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR;41931445;b3S;S5;1;I;2;FORMIGA;MG;12/2025;NA;NA;NA;NA;91.735;513.543;NA;NA;NA;NA;NA;NA;0;43.829;0;557.373;NA;NA%;NA%;16,46%;NA;NA;NA%;18,49%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA ALTO VALE - CRESOL ALTO VALE;7465539;b3S;S5;1;I;2;WITMARSUM;SC;12/2025;NA;NA;NA;NA;110.658;535.833;NA;NA;NA;NA;NA;NA;0;17.330;0;553.163;NA;NA%;NA%;20,00%;NA;NA;NA%;8,59%
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER- SICOOB COOPEREMB;46642294;b3S;S5;1;I;2;SAO JOSE DOS CAMPOS;SP;12/2025;NA;NA;NA;NA;404.984;514.538;NA;NA;NA;NA;NA;NA;0;35.450;0;549.988;NA;NA%;NA%;73,64%;NA;NA;NA%;2,61%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSFORMAÇÃO - CRESOL TRANSFORMAÇÃO;4261151;b3S;S5;1;I;2;DONA EMMA;SC;12/2025;NA;NA;NA;NA;96.324;526.274;NA;NA;NA;NA;NA;NA;0;17.582;0;543.856;NA;NA%;NA%;17,71%;NA;NA;NA%;13,99%
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;S4;1;I;2;BIRIGUI;SP;12/2025;116.351;0;116.351;7.458;123.809;503.084;0;0;0;0;0;0;0;32.870;0;535.954;1.108.819;21,71%;21,71%;23,10%;13.399;3.899;10,49%;7,89%
COOPERATIVA DE CRÉDITO SICOOB 3 COLINAS;4013172;b3S;S5;1;I;2;FRANCA;SP;12/2025;NA;NA;NA;NA;72.798;511.040;NA;NA;NA;NA;NA;NA;0;23.790;0;534.830;NA;NA%;NA%;13,61%;NA;NA;NA%;8,96%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;S5;1;I;2;MINEIROS;GO;12/2025;NA;NA;NA;NA;331.902;493.019;NA;NA;NA;NA;NA;NA;0;40.475;0;533.493;NA;NA%;NA%;62,21%;NA;NA;NA%;3,75%
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;b3C;S4;1;I;2;JI-PARANA;RO;12/2025;143.120;0;143.120;0;143.120;288.971;3.286;2.682;27.599;2.440;0;155.515;191.522;52.061;0;532.554;1.956.863;26,87%;26,87%;26,87%;26.628;42.586;7,31%;7,00%
COOPERATIVA DE CRÉDITO CREDIARA LTDA - SICOOB CREDIARA;66398496;b3S;S5;1;I;2;ARAXA;MG;12/2025;NA;NA;NA;NA;118.048;502.380;NA;NA;NA;NA;NA;NA;0;28.780;0;531.160;NA;NA%;NA%;22,22%;NA;NA;NA%;12,71%
COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO;59869560;b3S;S5;1;I;2;ADAMANTINA;SP;12/2025;NA;NA;NA;NA;118.581;491.852;NA;NA;NA;NA;NA;NA;0;38.566;0;530.418;NA;NA%;NA%;22,36%;NA;NA;NA%;19,97%
SICREDI RECIFE - COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI RECIFE;70241658;b3S;S4;1;I;2;RECIFE;PE;12/2025;110.709;0;110.709;0;110.709;510.129;0;0;0;0;110;0;110;19.290;0;529.529;1.109.884;20,91%;20,91%;20,91%;13.238;1.288;9,97%;4,68%
CSILATINA A.M. S.A. - PRUDENCIAL;1000082970;n1;S4;1;I;3;BARUERI;SP;12/2025;129.423;0;129.423;0;129.423;187.073;22.870;0;140.067;0;0;0;162.937;178.753;0;528.762;NA;24,48%;24,48%;24,48%;13.219;0;NA%;0,53%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VALE DAS ÁGUAS PR/MG - CRESOL VALE DAS ÁGUAS PR/MG;4663561;b3S;S5;1;I;2;LARANJEIRAS DO SUL;PR;12/2025;NA;NA;NA;NA;121.395;502.482;NA;NA;NA;NA;NA;NA;0;23.691;0;526.173;NA;NA%;NA%;23,07%;NA;NA;NA%;4,96%
CORA SCFI - PRUDENCIAL;1000085317;n1;S5;1;I;2;SAO PAULO;SP;12/2025;NA;NA;NA;NA;181.583;320.521;NA;NA;NA;NA;NA;NA;0;82.792;120.332;523.645;NA;NA%;NA%;34,68%;NA;NA;NA%;0,01%
TULLETT PREBON BRASIL S.A. CTVM - PRUDENCIAL;1000082619;n2;S4;3;C;3;SAO PAULO;SP;12/2025;124.367;0;124.367;0;124.367;42.817;0;0;3.727;0;0;0;3.727;476.422;0;522.966;NA;23,78%;23,78%;23,78%;13.074;2.262;NA%;NA%
WESTERN UNION - PRUDENCIAL;1000080886;b1;S4;1;C;3;SAO PAULO;SP;12/2025;192.949;0;192.949;0;192.949;44.406;42.356;0;609;0;0;19.052;62.017;412.739;0;519.162;347.912;37,17%;37,17%;37,17%;12.979;0;55,46%;9,96%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;S5;1;I;2;PRESIDENTE PRUDENTE;SP;12/2025;NA;NA;NA;NA;153.200;483.511;NA;NA;NA;NA;NA;NA;0;32.332;0;515.843;NA;NA%;NA%;29,70%;NA;NA;NA%;7,13%
BGC LIQUIDEZ DTVM LTDA - PRUDENCIAL;1000084033;n2;S4;3;I;3;RIO DE JANEIRO;RJ;12/2025;241.738;0;241.738;0;241.738;88.530;0;0;51.329;0;0;72;51.401;371.561;0;511.492;NA;47,26%;47,26%;47,26%;12.787;0;NA%;NA%
CREDIARE CFI - PRUDENCIAL;1000085427;n1;S4;1;C;2;FARROUPILHA;RS;12/2025;113.569;0;113.569;0;113.569;369.549;0;0;0;0;0;0;0;140.888;0;510.437;NA;22,25%;22,25%;22,25%;12.761;3.496;NA%;9,74%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TOCANTINS LTDA;26960328;b3S;S5;1;I;2;PARAISO DO NORTE DO TOCANTINS;TO;12/2025;NA;NA;NA;NA;98.923;478.736;NA;NA;NA;NA;NA;NA;0;29.826;0;508.562;NA;NA%;NA%;19,45%;NA;NA;NA%;10,25%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;1;I;2;GOIANIA;GO;12/2025;NA;NA;NA;NA;123.970;469.801;NA;NA;NA;NA;NA;NA;0;37.712;0;507.512;NA;NA%;NA%;24,43%;NA;NA;NA%;6,83%
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;1;I;2;ORLANDIA;SP;12/2025;282.941;0;282.941;0;282.941;442.722;0;0;0;0;0;0;0;63.805;0;506.527;859.833;55,86%;55,86%;55,86%;12.663;11.417;32,91%;2,37%
COOPERATIVA DE CRÉDITO SICOOB CREDSEGURO LTDA.;2935307;b3S;S5;1;I;2;GOIANIA;GO;12/2025;NA;NA;NA;NA;227.883;460.868;NA;NA;NA;NA;NA;NA;0;40.193;0;501.061;NA;NA%;NA%;45,48%;NA;NA;NA%;3,00%
ICBC DO BRASIL BM S.A. - PRUDENCIAL;1000081830;b1;S4;1;I;3;SAO PAULO;SP;12/2025;162.539;276.336;438.875;0;438.875;255.773;28.818;0;0;0;15.625;0;44.443;200.182;0;500.398;1.154.010;32,48%;87,71%;87,71%;12.510;17.976;38,03%;0,16%
DLOCAL BRASIL INSTITUIÇÃO DE PAGAMENTO - PRUDENCIA;1000087133;n4;NA;2;I;3;SAO PAULO;SP;12/2025;NA;NA;NA;NA;122.884;263.177;2;NA;NA;NA;NA;NA;2;0;236.133;499.312;NA;NA%;NA%;24,61%;NA;NA;NA%;NA%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL EVOLUÇÃO;2844024;b3S;S5;1;I;2;DIONISIO CERQUEIRA;SC;12/2025;NA;NA;NA;NA;76.888;484.921;NA;NA;NA;NA;NA;NA;0;13.949;0;498.870;NA;NA%;NA%;15,41%;NA;NA;NA%;14,08%
COOPERATIVA DE CRÉDITO SICOOB MÉDIO OESTE;7318874;b3S;S5;1;I;2;ASSIS CHATEAUBRIAND;PR;12/2025;NA;NA;NA;NA;99.323;472.121;NA;NA;NA;NA;NA;NA;0;25.223;0;497.345;NA;NA%;NA%;19,97%;NA;NA;NA%;7,17%
COOPERATIVA DE CRÉDITO CREDPLUS LTDA. - SICOOB CREDPLUS;25536764;b3S;S5;1;I;2;LUZ;MG;12/2025;NA;NA;NA;NA;88.794;464.153;NA;NA;NA;NA;NA;NA;0;32.820;0;496.973;NA;NA%;NA%;17,87%;NA;NA;NA%;22,67%
COOPERATIVA DE CRÉDITO UNIÃO CENTRO OESTE LTDA. - SICOOB UNIÃO CENTRO OESTE;26178111;b3S;S5;1;I;2;LAGOA DA PRATA;MG;12/2025;NA;NA;NA;NA;143.877;468.736;NA;NA;NA;NA;NA;NA;0;27.836;0;496.572;NA;NA%;NA%;28,97%;NA;NA;NA%;17,29%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA PLANALTO SUL - CRESOL PLANALTO SUL;2766672;b3S;S5;1;I;2;SAO JOAQUIM;SC;12/2025;NA;NA;NA;NA;80.024;478.963;NA;NA;NA;NA;NA;NA;0;15.928;0;494.891;NA;NA%;NA%;16,17%;NA;NA;NA%;9,07%
ASA SCFI - PRUDENCIAL;1000086608;n1;S5;1;I;2;SAO PAULO;SP;12/2025;NA;NA;NA;NA;229.587;466.087;NA;NA;NA;NA;NA;NA;0;1.682;26.843;494.611;NA;NA%;NA%;46,42%;NA;NA;NA%;0,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO OESTE LTDA.;7502031;b3S;S5;1;I;2;GOIANESIA;GO;12/2025;NA;NA;NA;NA;145.358;467.537;NA;NA;NA;NA;NA;NA;0;26.693;0;494.229;NA;NA%;NA%;29,41%;NA;NA;NA%;2,34%
AGENCIA FOMENTO EST RJ S.A. - PRUDENCIAL;1000081139;n1;S4;1;C;1;RIO DE JANEIRO;RJ;12/2025;479.205;0;479.205;0;479.205;434.654;0;0;0;0;0;0;0;58.901;0;493.555;NA;97,09%;97,09%;97,09%;24.678;15.239;NA%;0,60%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CONFIANÇA - CRESOL CONFIANÇA;7252614;b3S;S5;1;I;2;PAIM FILHO;RS;12/2025;NA;NA;NA;NA;74.719;474.834;NA;NA;NA;NA;NA;NA;0;15.632;0;490.466;NA;NA%;NA%;15,23%;NA;NA;NA%;6,10%
COOPERATIVA DE CRÉDITO - CREDICOMIN;9590601;b3S;S5;1;I;2;LAGES;SC;12/2025;NA;NA;NA;NA;89.873;468.538;NA;NA;NA;NA;NA;NA;0;20.571;0;489.109;NA;NA%;NA%;18,37%;NA;NA;NA%;3,54%
COOPERATIVA DE CRÉDITO CREDIVALE LTDA - SICOOB CREDIVALE;25387655;b3S;S5;1;I;2;TEOFILO OTONI;MG;12/2025;NA;NA;NA;NA;149.004;455.042;NA;NA;NA;NA;NA;NA;0;31.909;0;486.951;NA;NA%;NA%;30,60%;NA;NA;NA%;10,25%
BCO TRICURY S.A. - PRUDENCIAL;1000081696;b2;S4;1;I;2;SAO PAULO;SP;12/2025;222.961;0;222.961;0;222.961;385.749;0;0;0;0;0;0;0;94.837;0;480.587;769.944;46,39%;46,39%;46,39%;12.015;1.828;28,96%;0,44%
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;b3C;S4;1;I;2;CUIABA;MT;12/2025;78.838;0;78.838;0;78.838;421.597;0;0;0;0;0;0;0;55.558;0;477.154;1.652.751;16,52%;16,52%;16,52%;11.929;1.072;4,77%;4,97%
GAZINCRED SCFI - PRUDENCIAL;1000080824;n1;S4;1;C;2;DOURADINA;PR;12/2025;201.029;0;201.029;0;201.029;369.361;0;0;0;0;0;0;0;105.066;108;474.535;NA;42,36%;42,36%;42,36%;23.727;629;NA%;7,56%
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM;2173447;b3S;S5;1;I;2;GUANHAES;MG;12/2025;NA;NA;NA;NA;119.198;444.173;NA;NA;NA;NA;NA;NA;0;29.182;0;473.354;NA;NA%;NA%;25,18%;NA;NA;NA%;14,89%
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;1;I;2;NOVA SERRANA;MG;12/2025;NA;NA;NA;NA;130.451;447.386;NA;NA;NA;NA;NA;NA;0;25.041;0;472.427;NA;NA%;NA%;27,61%;NA;NA;NA%;5,78%
COOPERATIVA DE CRÉDITO SICOOB UNI SUDESTE;86389236;b3S;S5;1;I;2;UBA;MG;12/2025;NA;NA;NA;NA;87.741;436.303;NA;NA;NA;NA;NA;NA;0;35.894;0;472.197;NA;NA%;NA%;18,58%;NA;NA;NA%;6,52%
COOPERATIVA DE CRÉDITO CREDICOPE LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;1;I;2;CONSELHEIRO PENA;MG;12/2025;NA;NA;NA;NA;125.317;440.175;NA;NA;NA;NA;NA;NA;0;31.668;0;471.843;NA;NA%;NA%;26,56%;NA;NA;NA%;7,45%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;1;I;2;PARA DE MINAS;MG;12/2025;NA;NA;NA;NA;109.784;449.035;NA;NA;NA;NA;NA;NA;0;21.296;0;470.331;NA;NA%;NA%;23,34%;NA;NA;NA%;11,23%
EBURY BANCO DE CÂMBIO - PRUDENCIAL;1000080862;b2;S4;1;I;3;SAO PAULO;SP;12/2025;70.198;0;70.198;0;70.198;56.348;14.059;0;24.541;0;0;4.755;43.355;369.761;647;470.112;296.248;14,93%;14,93%;14,93%;11.753;0;23,70%;26,42%
STRIPE BRASIL IP PRUDENCIAL;1000086251;n4;NA;2;I;3;SAO PAULO;SP;12/2025;NA;NA;NA;NA;72.127;58.305;0;NA;NA;NA;NA;NA;0;0;411.309;469.614;NA;NA%;NA%;15,36%;NA;NA;NA%;NA%
BULLLA IP - PRUDENCIAL;1000084985;n1;S4;3;C;2;SAO PAULO;SP;12/2025;97.414;0;97.414;0;97.414;435.882;185;0;0;0;0;0;185;32.211;461;468.740;NA;20,78%;20,78%;20,78%;11.718;2.836;NA%;NA%
COOPERATIVA DE CRÉDITO ARACREDI LTDA. - SICOOB ARACREDI;68987;b3S;S5;1;I;2;ARAGUARI;MG;12/2025;NA;NA;NA;NA;76.460;444.685;NA;NA;NA;NA;NA;NA;0;20.672;0;465.357;NA;NA%;NA%;16,43%;NA;NA;NA%;12,01%
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;S5;1;I;2;IPATINGA;MG;12/2025;NA;NA;NA;NA;126.187;429.961;NA;NA;NA;NA;NA;NA;0;34.986;0;464.946;NA;NA%;NA%;27,14%;NA;NA;NA%;15,42%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;S5;1;I;2;SANTO ANTONIO DO MONTE;MG;12/2025;NA;NA;NA;NA;76.046;438.008;NA;NA;NA;NA;NA;NA;0;21.214;0;459.222;NA;NA%;NA%;16,56%;NA;NA;NA%;11,07%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL ALIANÇA;7412987;b3S;S5;1;I;2;CHAPECO;SC;12/2025;NA;NA;NA;NA;75.417;439.440;NA;NA;NA;NA;NA;NA;0;16.401;0;455.841;NA;NA%;NA%;16,54%;NA;NA;NA%;17,07%
MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL;1000082932;n2;S4;3;I;3;SAO PAULO;SP;12/2025;387.002;0;387.002;0;387.002;290.156;4;0;163;18.589;0;15.909;34.665;129.061;0;453.882;NA;85,26%;85,26%;85,26%;11.347;0;NA%;NA%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;1;I;2;GOIANESIA;GO;12/2025;NA;NA;NA;NA;126.240;432.310;NA;NA;NA;NA;NA;NA;0;19.740;0;452.050;NA;NA%;NA%;27,93%;NA;NA;NA%;7,04%
